"genre","start_year","average_rating","num_votes","primary_title","tconst","priority","title_type","genres","directors"
"Mystery",2024,7.9,22365,"Boy Swallows Universe","tt10399902",False,"tvMiniSeries","Crime - Drama - Mystery","Jocelyn Moorhouse - Bharat Nalluri - Kim Mordaunt"
"Animation",2024,7.8,21703,"Look Back","tt31711040",True,"movie","Animation - Drama","Kiyotaka Oshiyama"
"Drama",2024,7.8,21703,"Look Back","tt31711040",True,"movie","Animation - Drama","Kiyotaka Oshiyama"
"Horror",2024,6.4,71242,"Kinds of Kindness","tt22408160",False,"movie","Comedy - Drama - Horror","Yorgos Lanthimos"
"Drama",2024,6.4,71242,"Kinds of Kindness","tt22408160",False,"movie","Comedy - Drama - Horror","Yorgos Lanthimos"
"Drama",2024,7.9,22365,"Boy Swallows Universe","tt10399902",False,"tvMiniSeries","Crime - Drama - Mystery","Jocelyn Moorhouse - Bharat Nalluri - Kim Mordaunt"
"Crime",2024,7.9,22365,"Boy Swallows Universe","tt10399902",False,"tvMiniSeries","Crime - Drama - Mystery","Jocelyn Moorhouse - Bharat Nalluri - Kim Mordaunt"
"Comedy",2024,6.4,71242,"Kinds of Kindness","tt22408160",False,"movie","Comedy - Drama - Horror","Yorgos Lanthimos"
"Sport",2024,5.5,1982,"Sweet Dreams","tt22399738",False,"movie","Comedy - Drama - Sport","Lije Sarki"
"Action",2024,4.6,369,"Bangkok Dog","tt32368033",False,"movie","Action - Crime - Thriller","Chaya Supannarat"
"Crime",2024,4.6,369,"Bangkok Dog","tt32368033",False,"movie","Action - Crime - Thriller","Chaya Supannarat"
"Thriller",2024,4.6,369,"Bangkok Dog","tt32368033",False,"movie","Action - Crime - Thriller","Chaya Supannarat"
"Drama",2024,5.5,1982,"Sweet Dreams","tt22399738",False,"movie","Comedy - Drama - Sport","Lije Sarki"
"Comedy",2024,5.5,1982,"Sweet Dreams","tt22399738",False,"movie","Comedy - Drama - Sport","Lije Sarki"
"Mystery",2024,6.5,3057,"Joko Anwar's Nightmares and Daydreams","tt21962590",False,"tvSeries","Drama - Horror - Mystery","Joko Anwar - Randolph Zaini - Ray Farandy Pakpahan - Tommy Dewo"
"Action",2024,7.1,8314,"Watchmen: Chapter I","tt32627540",False,"movie","Action - Animation - Drama","Brandon Vietti"
"Animation",2024,7.1,8314,"Watchmen: Chapter I","tt32627540",False,"movie","Action - Animation - Drama","Brandon Vietti"
"Drama",2024,7.1,8314,"Watchmen: Chapter I","tt32627540",False,"movie","Action - Animation - Drama","Brandon Vietti"
"Horror",2024,6.5,3057,"Joko Anwar's Nightmares and Daydreams","tt21962590",False,"tvSeries","Drama - Horror - Mystery","Joko Anwar - Randolph Zaini - Ray Farandy Pakpahan - Tommy Dewo"
"Drama",2024,6.5,3057,"Joko Anwar's Nightmares and Daydreams","tt21962590",False,"tvSeries","Drama - Horror - Mystery","Joko Anwar - Randolph Zaini - Ray Farandy Pakpahan - Tommy Dewo"
"Sport",2024,5.6,4933,"The Underdoggs","tt21434318",False,"movie","Comedy - Sport","Charles Stone III"
"War",2024,4.7,862,"Invasion","tt21265054",False,"movie","Action - Thriller - War","Bobby Boermans"
"Horror",2024,5.7,33824,"Cuckoo","tt12349832",False,"movie","Horror - Mystery - Thriller","Tilman Singer"
"Mystery",2024,5.7,33824,"Cuckoo","tt12349832",False,"movie","Horror - Mystery - Thriller","Tilman Singer"
"Thriller",2024,5.7,33824,"Cuckoo","tt12349832",False,"movie","Horror - Mystery - Thriller","Tilman Singer"
"Thriller",2024,4.7,862,"Invasion","tt21265054",False,"movie","Action - Thriller - War","Bobby Boermans"
"Action",2024,4.7,862,"Invasion","tt21265054",False,"movie","Action - Thriller - War","Bobby Boermans"
"Sci-Fi",2024,5.8,1306,"Meanwhile on Earth","tt21247132",True,"movie","Adventure - Drama - Sci-Fi","Jérémy Clapin"
"Drama",2024,5.8,1306,"Meanwhile on Earth","tt21247132",True,"movie","Adventure - Drama - Sci-Fi","Jérémy Clapin"
"Adventure",2024,5.8,1306,"Meanwhile on Earth","tt21247132",True,"movie","Adventure - Drama - Sci-Fi","Jérémy Clapin"
"Romance",2024,6.1,32083,"Lisa Frankenstein","tt21188080",True,"movie","Comedy - Horror - Romance","Zelda Williams"
"Horror",2024,6.1,32083,"Lisa Frankenstein","tt21188080",True,"movie","Comedy - Horror - Romance","Zelda Williams"
"Comedy",2024,6.1,32083,"Lisa Frankenstein","tt21188080",True,"movie","Comedy - Horror - Romance","Zelda Williams"
"Horror",2024,6.6,173254,"Beetlejuice Beetlejuice","tt2049403",False,"movie","Comedy - Fantasy - Horror","Tim Burton"
"Fantasy",2024,6.6,173254,"Beetlejuice Beetlejuice","tt2049403",False,"movie","Comedy - Fantasy - Horror","Tim Burton"
"Comedy",2024,6.6,173254,"Beetlejuice Beetlejuice","tt2049403",False,"movie","Comedy - Fantasy - Horror","Tim Burton"
"Fantasy",2024,3.7,6672,"Angels Fallen: Warriors of Peace","tt20258220",False,"movie","Action - Adventure - Fantasy","Ali Zamani"
"Adventure",2024,3.7,6672,"Angels Fallen: Warriors of Peace","tt20258220",False,"movie","Action - Adventure - Fantasy","Ali Zamani"
"Action",2024,3.7,6672,"Angels Fallen: Warriors of Peace","tt20258220",False,"movie","Action - Adventure - Fantasy","Ali Zamani"
"Sport",2024,5.8,6022,"Race for Glory: Audi vs. Lancia","tt20112600",True,"movie","Biography - Drama - Sport","Stefano Mordini"
"Drama",2024,5.8,6022,"Race for Glory: Audi vs. Lancia","tt20112600",True,"movie","Biography - Drama - Sport","Stefano Mordini"
"Biography",2024,5.8,6022,"Race for Glory: Audi vs. Lancia","tt20112600",True,"movie","Biography - Drama - Sport","Stefano Mordini"
"Comedy",2024,6.8,6095,"Exploding Kittens","tt19734104",False,"tvSeries","Animation - Comedy","Eddie Rosas - Joel Moser - Scott Bern - Traci Honda"
"Animation",2024,6.8,6095,"Exploding Kittens","tt19734104",False,"tvSeries","Animation - Comedy","Eddie Rosas - Joel Moser - Scott Bern - Traci Honda"
"Mystery",2024,6.6,63784,"Love Lies Bleeding","tt19637052",False,"movie","Crime - Drama - Mystery","Rose Glass"
"Drama",2024,6.6,63784,"Love Lies Bleeding","tt19637052",False,"movie","Crime - Drama - Mystery","Rose Glass"
"Crime",2024,6.6,63784,"Love Lies Bleeding","tt19637052",False,"movie","Crime - Drama - Mystery","Rose Glass"
"Action",2024,4.7,57635,"Borderlands","tt4978420",True,"movie","Action - Adventure - Comedy","Eli Roth"
"Adventure",2024,4.7,57635,"Borderlands","tt4978420",True,"movie","Action - Adventure - Comedy","Eli Roth"
"Comedy",2024,4.7,57635,"Borderlands","tt4978420",True,"movie","Action - Adventure - Comedy","Eli Roth"
"Thriller",2024,6.7,21911,"Constellation","tt19395018",True,"tvSeries","Sci-Fi - Thriller","Joseph Cedar - Oliver Hirschbiegel - Michelle MacLaren"
"Sci-Fi",2024,6.7,21911,"Constellation","tt19395018",True,"tvSeries","Sci-Fi - Thriller","Joseph Cedar - Oliver Hirschbiegel - Michelle MacLaren"
"Thriller",2024,5.4,28269,"Drive-Away Dolls","tt19356262",True,"movie","Action - Comedy - Thriller","Ethan Coen"
"Comedy",2024,5.4,28269,"Drive-Away Dolls","tt19356262",True,"movie","Action - Comedy - Thriller","Ethan Coen"
"Action",2024,5.4,28269,"Drive-Away Dolls","tt19356262",True,"movie","Action - Comedy - Thriller","Ethan Coen"
"Action",2024,6.8,99558,"Monkey Man","tt9214772",False,"movie","Action - Crime - Thriller","Dev Patel"
"Thriller",2024,7.6,73552,"Dark Matter","tt19231492",False,"tvSeries","Drama - Sci-Fi - Thriller","Alik Sakharov - Roxann Dawson - Gwyneth Horder-Payton - Guillermo Navarro - Charlotte Sieling - Jakob Verbruggen - Amit Gupta - Nick Murphy - Celine Held - Logan George"
"Sci-Fi",2024,7.6,73552,"Dark Matter","tt19231492",False,"tvSeries","Drama - Sci-Fi - Thriller","Alik Sakharov - Roxann Dawson - Gwyneth Horder-Payton - Guillermo Navarro - Charlotte Sieling - Jakob Verbruggen - Amit Gupta - Nick Murphy - Celine Held - Logan George"
"Drama",2024,7.6,73552,"Dark Matter","tt19231492",False,"tvSeries","Drama - Sci-Fi - Thriller","Alik Sakharov - Roxann Dawson - Gwyneth Horder-Payton - Guillermo Navarro - Charlotte Sieling - Jakob Verbruggen - Amit Gupta - Nick Murphy - Celine Held - Logan George"
"Drama",2024,7.5,29832,"The Brothers Sun","tt17632862",False,"tvSeries","Action - Comedy - Drama","Viet Nguyen - Kevin Tancharoen"
"Comedy",2024,7.5,29832,"The Brothers Sun","tt17632862",False,"tvSeries","Action - Comedy - Drama","Viet Nguyen - Kevin Tancharoen"
"Action",2024,7.5,29832,"The Brothers Sun","tt17632862",False,"tvSeries","Action - Comedy - Drama","Viet Nguyen - Kevin Tancharoen"
"Animation",2024,5.5,39,"Teacher's Pet","tt17044106",False,"movie","Animation","Gary Baseman - Alana Avallone"
"Mystery",2024,5.7,12086,"Slingshot","tt12616480",True,"movie","Mystery - Sci-Fi - Thriller","Mikael Håfström"
"Crime",2024,6.8,99558,"Monkey Man","tt9214772",False,"movie","Action - Crime - Thriller","Dev Patel"
"Thriller",2024,6.8,99558,"Monkey Man","tt9214772",False,"movie","Action - Crime - Thriller","Dev Patel"
"Sci-Fi",2024,5.7,12086,"Slingshot","tt12616480",True,"movie","Mystery - Sci-Fi - Thriller","Mikael Håfström"
"Thriller",2024,5.7,12086,"Slingshot","tt12616480",True,"movie","Mystery - Sci-Fi - Thriller","Mikael Håfström"
"Drama",2024,7.4,42777,"Sugar","tt16418808",False,"tvSeries","Action - Crime - Drama","Adam Arkin - Fernando Meirelles"
"Crime",2024,7.4,42777,"Sugar","tt16418808",False,"tvSeries","Action - Crime - Drama","Adam Arkin - Fernando Meirelles"
"Action",2024,7.4,42777,"Sugar","tt16418808",False,"tvSeries","Action - Crime - Drama","Adam Arkin - Fernando Meirelles"
"Comedy",2024,4.2,31,"The Greatest Surf Movie in the Universe","tt16274700",True,"movie","Animation - Comedy","Vaughan Blakey - Nick Pollet"
"Animation",2024,4.2,31,"The Greatest Surf Movie in the Universe","tt16274700",True,"movie","Animation - Comedy","Vaughan Blakey - Nick Pollet"
"Action",2024,5.5,6582,"The Unholy Trinity","tt6300910",False,"movie","Action - Adventure - Crime","Richard Gray"
"Adventure",2024,5.5,6582,"The Unholy Trinity","tt6300910",False,"movie","Action - Adventure - Crime","Richard Gray"
"Crime",2024,5.5,6582,"The Unholy Trinity","tt6300910",False,"movie","Action - Adventure - Crime","Richard Gray"
"Thriller",2024,6.3,179027,"The Beekeeper","tt15314262",False,"movie","Action - Crime - Thriller","David Ayer"
"Crime",2024,6.3,179027,"The Beekeeper","tt15314262",False,"movie","Action - Crime - Thriller","David Ayer"
"Action",2024,6.3,179027,"The Beekeeper","tt15314262",False,"movie","Action - Crime - Thriller","David Ayer"
"Thriller",2024,5.6,99772,"Argylle","tt15009428",True,"movie","Action - Comedy - Thriller","Matthew Vaughn"
"Comedy",2024,5.6,99772,"Argylle","tt15009428",True,"movie","Action - Comedy - Thriller","Matthew Vaughn"
"Action",2024,5.6,99772,"Argylle","tt15009428",True,"movie","Action - Comedy - Thriller","Matthew Vaughn"
"Action",2024,6.4,1587,"Escape from the 21st Century","tt7171442",True,"movie","Action - Adventure - Drama","Yang Li"
"Adventure",2024,6.4,1587,"Escape from the 21st Century","tt7171442",True,"movie","Action - Adventure - Drama","Yang Li"
"Drama",2024,6.4,1587,"Escape from the 21st Century","tt7171442",True,"movie","Action - Adventure - Drama","Yang Li"
"Animation",2024,6.3,39727,"The Lord of the Rings: The War of the Rohirrim","tt14824600",False,"movie","Action - Adventure - Animation","Kenji Kamiyama"
"Adventure",2024,6.3,39727,"The Lord of the Rings: The War of the Rohirrim","tt14824600",False,"movie","Action - Adventure - Animation","Kenji Kamiyama"
"Action",2024,6.3,39727,"The Lord of the Rings: The War of the Rohirrim","tt14824600",False,"movie","Action - Adventure - Animation","Kenji Kamiyama"
"Fantasy",2024,6.0,134268,"Godzilla x Kong: The New Empire","tt14539740",False,"movie","Action - Adventure - Fantasy","Adam Wingard"
"Adventure",2024,6.0,134268,"Godzilla x Kong: The New Empire","tt14539740",False,"movie","Action - Adventure - Fantasy","Adam Wingard"
"Action",2024,6.0,134268,"Godzilla x Kong: The New Empire","tt14539740",False,"movie","Action - Adventure - Fantasy","Adam Wingard"
"Thriller",2024,5.4,18846,"Never Let Go","tt14415204",False,"movie","Horror - Mystery - Thriller","Alexandre Aja"
"Mystery",2024,5.4,18846,"Never Let Go","tt14415204",False,"movie","Horror - Mystery - Thriller","Alexandre Aja"
"Horror",2024,5.4,18846,"Never Let Go","tt14415204",False,"movie","Horror - Mystery - Thriller","Alexandre Aja"
"Comedy",2024,5.3,2339,"Destroy All Neighbors","tt7884368",False,"movie","Comedy - Horror","Josh Forbes"
"Horror",2024,5.3,2339,"Destroy All Neighbors","tt7884368",False,"movie","Comedy - Horror","Josh Forbes"
"Drama",2024,6.0,23433,"Devara Part 1","tt11821912",True,"movie","Action - Adventure - Drama","Koratala Siva"
"Adventure",2024,6.0,23433,"Devara Part 1","tt11821912",True,"movie","Action - Adventure - Drama","Koratala Siva"
